id,time,type,prev_id,Engagement_index,Hop,Non_follower
1.30237E+18,370814,like,1.30237E+18,0,2,0
1.20458E+18,371483,like,1.20458E+18,0,1,0
1.63032E+18,372243,like,1.63032E+18,0,1,0
3148047881,372426,like,3148047881,0,1,0
1.64067E+18,372456,like,1.64067E+18,0,1,0
2297636627_1,372730,like,2297636627,1,1,0
1.56137E+18,372943,like,1.56137E+18,0,2,0
588674256,373125,like,588674256,0,2,0
1.32388E+18,373581,like,1.32388E+18,0,1,0
1.41436E+18,373734,like,1.41436E+18,0,1,0
1.23618E+18,373946,like,1.23618E+18,0,1,0
2863332428_1,374464,like,2863332428,1,1,0
7.74253E+17,376441,like,7.74253E+17,0,2,0
8.85293E+17,376715,like,8.85293E+17,0,1,0
381099652,377293,like,381099652,0,1,0
1.4266E+18,377992,like,1.4266E+18,0,3,0
8.93264E+17,378358,like,8.93264E+17,0,1,0
1002672428,378723,like,1002672428,0,1,0
1.46832E+18,378845,like,1.46832E+18,0,1,1
1.09973E+18,379149,like,1.09973E+18,0,2,0
3132025960,379576,like,3132025960,0,1,0
3320553488,379667,like,3320553488,0,1,0
1.13157E+18,379697,like,1.13157E+18,0,1,0
4518332189,379850,like,4518332189,0,1,0
1.42626E+18,379850,like,1.42626E+18,0,1,1
1.07408E+18,380246,like,1.07408E+18,0,2,1
1.36661E+18,380398,like,1.36661E+18,0,1,0
9.95585E+17,380521,like,9.95585E+17,0,1,0
1.41454E+18,380612,like,1.41454E+18,0,1,0
3095379417_1,381283,like,3095379417,1,1,0
710934762458845185_1,381405,like,7.10935E+17,1,1,0
2634396029,382352,like,2634396029,0,1,0
1.269E+18,382473,like,1.269E+18,0,2,0
1415905283583393795_1,382960,like,1.41591E+18,1,1,0
1.0343E+18,383051,like,1.0343E+18,0,1,0
4868952742,383173,like,4868952742,0,1,0
2798537336,383690,like,2798537336,0,1,0
1059916001125584898_1,384024,like,1.05992E+18,1,1,0
1.08748E+18,384116,like,1.08748E+18,0,1,0
1.04043E+18,384116,like,1.04043E+18,0,1,0
1.59E+18,384329,like,1.59E+18,0,1,1
1.0127E+18,384663,like,1.0127E+18,0,1,0
1.39301E+18,385059,like,1.39301E+18,0,1,0
340646581,385424,like,340646581,0,1,0
9.33181E+17,385637,like,9.33181E+17,0,1,0
566809541,385759,like,566809541,0,1,0
1.63086E+18,385759,like,1.63086E+18,0,1,0
1.21157E+18,385759,like,1.21157E+18,0,1,0
1.16073E+18,386032,like,1.16073E+18,0,1,0
2390105204,386610,like,2390105204,0,2,0
1.4261E+18,386884,like,1.4261E+18,0,1,0
9.87446E+17,387340,like,9.87446E+17,0,1,0
2587500207,387493,like,2587500207,0,1,0
548451131,387675,like,548451131,0,2,0
9.59539E+17,387705,like,9.59539E+17,0,2,0
1.26756E+18,388770,like,1.26756E+18,0,1,0
1.10398E+18,390503,like,1.10398E+18,0,2,0
8.74797E+17,390533,like,8.74797E+17,0,1,0
8.91164E+17,390807,like,8.91164E+17,0,1,0
55693256,391810,like,55693256,0,1,0
1.54355E+18,392114,like,1.54355E+18,0,2,0
1.00842E+18,392540,like,1.00842E+18,0,1,0
1.54097E+18,393664,like,1.54097E+18,0,1,0
2274212732,393877,like,2274212732,0,1,0
343275252,394272,like,343275252,0,2,0
1.2839E+18,394637,like,1.2839E+18,0,1,0
422365223,395635,like,422365223,0,3,0
8.63305E+17,396334,like,8.63305E+17,0,1,0
819175294200225792_1,396547,like,8.19175E+17,1,1,0
992342348,398005,like,992342348,0,1,1
3167882040,398005,like,3167882040,0,1,0
1.37127E+18,398521,like,1.37127E+18,0,2,0
847326524,398825,like,847326524,0,1,0
635005035,399766,like,635005035,0,1,0
1544028647056605185_1,400039,like,1.54403E+18,1,1,0
1.56796E+18,400252,like,1.56796E+18,0,1,0
290756203,400798,like,290756203,0,2,0
1095044973609664513_1,33728,like,1.09504E+18,1,1,0
9.81999E+17,400889,like,9.81999E+17,0,2,0
1.57702E+18,401041,like,1.57702E+18,0,1,0
1.50265E+18,401800,like,1.50265E+18,0,1,0
1.55976E+18,402286,like,1.55976E+18,0,1,0
1017313935169445888_1,402316,like,1.01731E+18,1,1,0
8.8093E+17,402316,like,8.8093E+17,0,2,0
1.28629E+18,404016,like,1.28629E+18,0,1,0
1529926668017668096_1,404501,like,1.52993E+18,1,1,0
9.90272E+17,404623,like,9.90272E+17,0,1,1
4696455446_1,405291,like,4696455446,1,1,0
1.04389E+18,405291,like,1.04389E+18,0,1,0
1115366262,405412,like,1115366262,0,2,0
2943019214,405442,like,2943019214,0,1,0
8.74339E+17,405533,like,8.74339E+17,0,2,0
610423211,405716,like,610423211,0,1,0
1.16142E+18,405898,like,1.16142E+18,0,2,0
1.34586E+18,406353,like,1.34586E+18,0,2,0
1.25628E+18,406505,like,1.25628E+18,0,1,0
1306618145759735811_1,407477,like,1.30662E+18,1,2,0
7.34459E+17,407568,like,7.34459E+17,0,1,1
8.38064E+17,407811,like,8.38064E+17,0,2,0
1.26659E+18,407932,like,1.26659E+18,0,2,0
1.26059E+18,408874,like,1.26059E+18,0,2,0
9.00164E+17,408995,like,9.00164E+17,0,1,0
1.3523E+18,409936,like,1.3523E+18,0,1,0
8.01558E+17,410331,like,8.01558E+17,0,1,0
1294442734565105664_1,411121,like,1.29444E+18,1,1,0
705805681_1,411911,like,705805681,1,1,0
9.2006E+17,412032,like,9.2006E+17,0,1,1
1.63967E+18,412549,like,1.63967E+18,0,1,0
1.5118E+18,413460,like,1.5118E+18,0,1,1
1.57983E+18,414311,like,1.57983E+18,0,1,0
1.44289E+18,414646,like,1.44289E+18,0,1,0
1.21486E+18,416499,like,1.21486E+18,0,1,1
1168842390146301952_1,417016,like,1.16884E+18,1,1,0
1.57348E+18,417624,like,1.57348E+18,0,2,0
1.34059E+18,418809,like,1.34059E+18,0,1,0
816156441912315905_2,418809,like,8.16156E+17,2,1,0
8.59877E+17,418839,like,8.59877E+17,0,1,0
626557545_1,419234,like,626557545,1,1,0
545503340,419508,like,545503340,0,1,0
1.30664E+18,419508,like,1.30664E+18,0,1,1
1.20882E+18,420936,like,1.20882E+18,0,1,0
3169283414,421604,like,3169283414,0,1,0
1.2118E+18,422121,like,1.2118E+18,0,1,0
7.58054E+17,422395,like,7.58054E+17,0,2,0
2666975048,422547,like,2666975048,0,1,1
1312434349560692738_1,422638,like,1.31243E+18,1,1,0
2316217896,422759,like,2316217896,0,2,0
1.27812E+18,422759,like,1.27812E+18,0,1,0
1.3473E+18,422942,like,1.3473E+18,0,1,0
960293209179131904_1,423762,like,9.60293E+17,1,2,0
3317158788,424796,like,3317158788,0,1,0
2850338967,425373,like,2850338967,0,1,1
1.44991E+18,425982,like,1.44991E+18,0,1,1
1.49253E+18,426012,like,1.49253E+18,0,1,1
1273038648,427106,like,1273038648,0,1,1
8.00738E+17,427744,like,8.00738E+17,0,1,0
1067924896020344833_1,427927,like,1.06792E+18,1,1,0
1.53995E+18,428018,like,1.53995E+18,0,1,0
1.07268E+18,428322,like,1.07268E+18,0,1,0
1.57594E+18,428991,like,1.57594E+18,0,2,0
1.50573E+18,430177,like,1.50573E+18,0,1,0
1.51004E+18,430693,like,1.51004E+18,0,1,0
1.14045E+18,431636,like,1.14045E+18,0,1,0
4416055780,433582,like,4416055780,0,1,0
1.2365E+18,434797,like,1.2365E+18,0,1,0
1.01259E+18,435862,like,1.01259E+18,0,1,0
1.46553E+18,436136,like,1.46553E+18,0,1,0
4873058345,436136,like,4873058345,0,1,0
1.24799E+18,438993,like,1.24799E+18,0,1,0
7.5244E+17,440909,like,7.5244E+17,0,1,0
1.57122E+18,441426,like,1.57122E+18,0,2,0
1.6173E+18,441730,like,1.6173E+18,0,1,0
1.45249E+18,441821,like,1.45249E+18,0,2,0
1.50627E+18,443280,like,1.50627E+18,0,1,0
1.33415E+18,443493,like,1.33415E+18,0,1,1
1357354060613963776_1,443554,like,1.35735E+18,1,1,0
1.26279E+18,444709,like,1.26279E+18,0,1,1
4071698233,445195,like,4071698233,0,1,0
3207819897,445256,like,3207819897,0,1,0
8.10762E+17,445560,like,8.10762E+17,0,1,0
1.11557E+18,445621,like,1.11557E+18,0,1,0
1.50006E+18,447415,like,1.50006E+18,0,1,0
1.63367E+18,448084,like,1.63367E+18,0,1,1
1.16345E+18,448327,like,1.16345E+18,0,2,0
1.57557E+18,449878,like,1.57557E+18,0,1,0
816752049396350976_1,454928,like,8.16752E+17,1,1,0
1.24991E+18,455780,like,1.24991E+18,0,1,0
1.30134E+18,456297,like,1.30134E+18,0,1,0
1.02055E+18,458092,like,1.02055E+18,0,2,0
1.38548E+18,459825,like,1.38548E+18,0,1,0
9.01568E+17,461711,like,9.01568E+17,0,1,0
105045426_1,462289,like,105045426,1,3,0
1.56614E+18,463689,like,1.56614E+18,0,2,0
486259139_1,465272,like,486259139,1,1,0
2551087472,465728,like,2551087472,0,1,0
3321967781,466824,like,3321967781,0,1,0
1.6198E+18,468802,like,1.6198E+18,0,1,0
1.29764E+18,469289,like,1.29764E+18,0,1,0
463982396,469746,like,463982396,0,2,0
8.57774E+17,471054,like,8.57774E+17,0,1,0
321676585_1,471388,like,321676585,1,1,0
2209297463,471510,like,2209297463,0,1,1
1.6408E+18,471693,like,1.6408E+18,0,2,0
9.11996E+17,474492,like,9.11996E+17,0,1,0
389100887,475434,like,389100887,0,1,0
1.16916E+18,475434,like,1.16916E+18,0,2,0
269048748,475921,like,269048748,0,1,0
2356329456,477805,like,2356329456,0,1,0
1444850417515569158_1,478930,like,1.44485E+18,1,1,0
1.15918E+18,478930,like,1.15918E+18,0,2,0
2338514672_1,479233,like,2338514672,1,1,0
274662372,479628,like,274662372,0,1,1
1.504E+18,480175,like,1.504E+18,0,1,0
1.31783E+18,481452,like,1.31783E+18,0,1,1
1.01247E+18,481847,like,1.01247E+18,0,2,0
1641074520826994688_1,483184,like,1.64107E+18,1,1,0
1.27865E+18,484065,like,1.27865E+18,0,1,0
1395480819519655964_1,484368,like,1.39548E+18,1,2,0
305291883,485036,like,305291883,0,2,0
1445168365_1,485127,like,1445168365,1,1,0
1.35997E+18,485218,like,1.35997E+18,0,1,0
1358593944_1,485552,like,1358593944,1,1,0
4646735489_1,485886,like,4646735489,1,1,0
1.19184E+18,485917,like,1.19184E+18,0,1,0
1640201324,485917,like,1640201324,0,1,0
8.18781E+17,485917,like,8.18781E+17,0,1,0
4122116901,485917,like,4122116901,0,1,0
2994669382,485917,like,2994669382,0,1,0
970816264640790530_1,485917,like,9.70816E+17,1,1,0
1.25984E+18,485917,like,1.25984E+18,0,1,0
1.12994E+18,485917,like,1.12994E+18,0,1,0
4893407008,485917,like,4893407008,0,1,0
7.47046E+17,485917,like,7.47046E+17,0,1,0
1495983103,485917,like,1495983103,0,1,0
420047466_1,485917,like,420047466,1,1,0
536095914,485917,like,536095914,0,1,0
1284210142385504258_1,485917,like,1.28421E+18,1,1,0
703893002,485917,like,703893002,0,1,0
7.07239E+17,485917,like,7.07239E+17,0,1,0
998347238,485917,like,998347238,0,1,0
2172835259,485917,like,2172835259,0,1,0
1.22532E+18,485917,like,1.22532E+18,0,1,0
148415786,485917,like,148415786,0,1,0
1.10245E+18,485917,like,1.10245E+18,0,1,0
9.80493E+17,485917,like,9.80493E+17,0,1,0
534643079_1,485917,like,534643079,1,1,0
1.4654E+18,485917,like,1.4654E+18,0,1,0
475315818,485917,like,475315818,0,1,0
7.23067E+17,485917,like,7.23067E+17,0,1,0
7.96832E+17,485917,like,7.96832E+17,0,1,0
2749830731,485917,like,2749830731,0,1,0
364628352,485947,like,364628352,0,1,0
1.0832E+18,485947,like,1.0832E+18,0,1,0
1345240812,485947,like,1345240812,0,1,0
1.08577E+18,485947,like,1.08577E+18,0,1,0
1073997725748858886_1,485947,like,1.074E+18,1,1,0
1.46744E+18,485947,like,1.46744E+18,0,1,0
1328927956941615106_1,485947,like,1.32893E+18,1,1,0
1.4327E+18,485947,like,1.4327E+18,0,1,0
1.45484E+18,485947,like,1.45484E+18,0,1,0
7.37905E+17,485947,like,7.37905E+17,0,1,0
1.25051E+18,485947,like,1.25051E+18,0,1,0
1.38347E+18,485947,like,1.38347E+18,0,1,0
1.22119E+18,485947,like,1.22119E+18,0,1,0
1.38225E+18,485947,like,1.38225E+18,0,1,0
34482767,485947,like,34482767,0,1,0
808543146430910468_1,485947,like,8.08543E+17,1,1,0
1.25464E+18,485947,like,1.25464E+18,0,1,0
1.54363E+18,485947,like,1.54363E+18,0,1,0
8.34601E+17,485947,like,8.34601E+17,0,1,0
1.04716E+18,485947,like,1.04716E+18,0,1,0
1.25335E+18,485947,like,1.25335E+18,0,1,0
2380611219_1,485947,like,2380611219,1,1,0
1178270272065024005_1,485947,like,1.17827E+18,1,1,0
3223603405,485947,like,3223603405,0,1,0
2192740549_1,485947,like,2192740549,1,1,0
1586608350_1,485977,like,1586608350,1,1,0
1040563509376032769_1,485977,like,1.04056E+18,1,1,0
2894037519_1,485977,like,2894037519,1,1,0
8.43184E+17,485977,like,8.43184E+17,0,1,0
1134291193,485977,like,1134291193,0,1,0
3183240958_1,485977,like,3183240958,1,1,0
9.43102E+17,485977,like,9.43102E+17,0,1,0
1.23046E+18,485977,like,1.23046E+18,0,1,0
9.67071E+17,485977,like,9.67071E+17,0,1,0
7.77296E+17,485977,like,7.77296E+17,0,1,0
8.164E+17,485977,like,8.164E+17,0,1,0
8.79857E+17,485977,like,8.79857E+17,0,1,0
4772938939,485977,like,4772938939,0,1,0
8.24701E+17,485977,like,8.24701E+17,0,1,0
2866681006,485977,like,2866681006,0,1,0
595043048,485977,like,595043048,0,1,0
2302172745_1,485977,like,2302172745,1,2,0
8.0352E+17,486008,like,8.0352E+17,0,1,0
1.53429E+18,486008,like,1.53429E+18,0,1,0
485263368,486008,like,485263368,0,1,1
26559143_1,486008,like,26559143,1,1,0
4902463294,486008,like,4902463294,0,1,0
154481294,486008,like,154481294,0,2,0
1210545370033459200_1,486008,like,1.21055E+18,1,1,0
1.63302E+18,486008,like,1.63302E+18,0,1,0
9.32746E+17,486008,like,9.32746E+17,0,1,0
30337082,486008,like,30337082,0,1,0
2591646337_1,486008,like,2591646337,1,1,0
1.21747E+18,486008,like,1.21747E+18,0,1,0
2829453509,486038,like,2829453509,0,1,0
3123951387,486038,like,3123951387,0,1,0
1.42846E+18,486038,like,1.42846E+18,0,1,0
3394868620,486038,like,3394868620,0,1,0
1.18732E+18,486038,like,1.18732E+18,0,1,0
216628587,486038,like,216628587,0,1,0
334222316,486038,like,334222316,0,1,0
2971655410,486038,like,2971655410,0,1,0
9.53063E+17,486038,like,9.53063E+17,0,1,0
3362770450,486038,like,3362770450,0,1,0
3168072424,486038,like,3168072424,0,1,0
2296911962_1,486038,like,2296911962,1,1,0
1.0131E+18,486038,like,1.0131E+18,0,1,0
1.14601E+18,486038,like,1.14601E+18,0,1,0
616467287,486038,like,616467287,0,1,0
1.31528E+18,486038,like,1.31528E+18,0,1,0
1.26831E+18,486038,like,1.26831E+18,0,1,0
289274989_1,486038,like,289274989,1,1,0
7.8032E+17,486038,like,7.8032E+17,0,1,0
7.50978E+17,486068,like,7.50978E+17,0,1,0
84218810,486068,like,84218810,0,1,0
236529581,486068,like,236529581,0,1,0
2704854328,486068,like,2704854328,0,1,0
1.23134E+18,486068,like,1.23134E+18,0,1,0
7.07832E+17,486068,like,7.07832E+17,0,1,0
1015253455655620608_1,486068,like,1.01525E+18,1,1,0
220238627_1,486068,like,220238627,1,1,0
81547170,486068,like,81547170,0,1,0
4888592960_1,486068,like,4888592960,1,1,0
57208073,486068,like,57208073,0,1,0
3234040305_1,486068,like,3234040305,1,1,0
1.30277E+18,486068,like,1.30277E+18,0,1,0
1055583957021085696_1,486099,like,1.05558E+18,1,1,0
1.07894E+18,486099,like,1.07894E+18,0,1,0
329186118,486099,like,329186118,0,1,0
7.49095E+17,486099,like,7.49095E+17,0,1,0
2393930518,486099,like,2393930518,0,1,0
1.16052E+18,486099,like,1.16052E+18,0,1,0
2826717893,486099,like,2826717893,0,1,0
3402758271_1,486099,like,3402758271,1,1,0
8.35643E+17,486099,like,8.35643E+17,0,1,0
2371307259,486099,like,2371307259,0,1,0
299667698,486129,like,299667698,0,1,0
8.03739E+17,486129,like,8.03739E+17,0,1,0
1.5373E+18,486129,like,1.5373E+18,0,1,0
1135204452183531520_1,486129,like,1.1352E+18,1,1,0
1.19372E+18,486129,like,1.19372E+18,0,1,0
3067225797,486129,like,3067225797,0,1,0
8.27792E+17,486129,like,8.27792E+17,0,1,0
4850774919,486160,like,4850774919,0,1,0
4888157049,486160,like,4888157049,0,2,0
1.24063E+18,486160,like,1.24063E+18,0,1,0
1.05968E+18,486160,like,1.05968E+18,0,1,0
9.44207E+17,486160,like,9.44207E+17,0,1,0
389335238,486160,like,389335238,0,1,0
1.26051E+18,486160,like,1.26051E+18,0,1,0
9.00779E+17,486160,like,9.00779E+17,0,1,0
1.57948E+18,486190,like,1.57948E+18,0,1,0
1.1303E+18,486190,like,1.1303E+18,0,1,0
1.05917E+18,486190,like,1.05917E+18,0,1,0
1.30111E+18,486190,like,1.30111E+18,0,1,0
464459622,486190,like,464459622,0,1,0
145472070_2,486190,like,145472070,2,1,0
1620014839,486190,like,1620014839,0,1,0
1.195E+18,486190,like,1.195E+18,0,1,0
50803368,486190,like,50803368,0,1,0
1.1009E+18,486190,like,1.1009E+18,0,1,0
8.39789E+17,486220,like,8.39789E+17,0,1,0
1.30767E+18,486220,like,1.30767E+18,0,1,0
326070391_1,486220,like,326070391,1,1,0
4387977976,486220,like,4387977976,0,1,0
315663152,486220,like,315663152,0,1,0
276805637,486220,like,276805637,0,1,0
1.15377E+18,486220,like,1.15377E+18,0,1,0
3038591081,486220,like,3038591081,0,1,0
857320532,486251,like,857320532,0,1,0
3938531007,486251,like,3938531007,0,1,0
3145832872,486251,like,3145832872,0,1,0
2702088626,486251,like,2702088626,0,1,0
2250731942,486251,like,2250731942,0,1,0
8.6976E+17,486251,like,8.6976E+17,0,1,0
7.33866E+17,486251,like,7.33866E+17,0,1,0
9.05045E+17,486251,like,9.05045E+17,0,1,0
1254469954692435976_1,486251,like,1.25447E+18,1,1,0
4628029332,486251,like,4628029332,0,1,0
4904217131,486281,like,4904217131,0,1,0
3375121461,486281,like,3375121461,0,1,0
1900885416,486281,like,1900885416,0,2,0
1652044182,486281,like,1652044182,0,1,0
1.12375E+18,486281,like,1.12375E+18,0,1,0
2441090971,486281,like,2441090971,0,1,0
9.31595E+17,486281,like,9.31595E+17,0,1,0
1.27353E+18,486281,like,1.27353E+18,0,1,0
9.30991E+17,486281,like,9.30991E+17,0,1,0
1421275147,486281,like,1421275147,0,1,0
1.0184E+18,486311,like,1.0184E+18,0,1,0
760224146697625605_1,486311,like,7.60224E+17,1,1,0
3586523420,486311,like,3586523420,0,1,1
2834471259,486311,like,2834471259,0,1,0
1610245855881170945_1,486311,like,1.61025E+18,1,1,0
9.08652E+17,486311,like,9.08652E+17,0,1,0
1.00917E+18,486311,like,1.00917E+18,0,1,0
1144329563394195457_1,486311,like,1.14433E+18,1,1,0
7.10041E+17,486342,like,7.10041E+17,0,1,0
2162160591,486342,like,2162160591,0,1,0
175596905,486342,like,175596905,0,1,0
1.26794E+18,486342,like,1.26794E+18,0,1,0
7.97859E+17,486342,like,7.97859E+17,0,1,0
3113896284,486372,like,3113896284,0,1,0
2996062865,486372,like,2996062865,0,1,0
615524512,486372,like,615524512,0,1,0
1.00956E+18,486372,like,1.00956E+18,0,1,0
4409682879,486402,like,4409682879,0,1,0
1.00794E+18,486402,like,1.00794E+18,0,2,0
93253103,486402,like,93253103,0,1,0
289297710,486402,like,289297710,0,1,0
344216689,486402,like,344216689,0,1,0
1.06599E+18,486402,like,1.06599E+18,0,1,0
1.28336E+18,486402,like,1.28336E+18,0,2,0
3764148202,486402,like,3764148202,0,1,0
1.0401E+18,486402,like,1.0401E+18,0,1,0
2542386030,486402,like,2542386030,0,1,0
3463022003,486433,like,3463022003,0,1,0
1638060945770532864_1,486433,like,1.63806E+18,1,1,0
3382811061,486433,like,3382811061,0,1,0
152968961_1,486433,like,152968961,1,1,0
549295103,486433,like,549295103,0,1,0
1.51895E+18,486463,like,1.51895E+18,0,1,0
9.62781E+17,486463,like,9.62781E+17,0,1,0
1.2233E+18,486463,like,1.2233E+18,0,1,0
1281302592136654848_1,486463,like,1.2813E+18,1,1,0
588973570,486463,like,588973570,0,1,0
1883603876,486463,like,1883603876,0,1,0
9.09099E+17,486463,like,9.09099E+17,0,1,0
302423600_1,486463,like,302423600,1,1,0
1277127046171430913_1,486463,like,1.27713E+18,1,1,0
8.8527E+17,486493,like,8.8527E+17,0,1,0
310496522,486493,like,310496522,0,1,0
1232338306417020928_1,486493,like,1.23234E+18,1,1,0
1.33196E+18,486493,like,1.33196E+18,0,1,0
7.55623E+17,486493,like,7.55623E+17,0,1,0
1.39705E+18,486524,like,1.39705E+18,0,1,0
1143226710546165760_2,486524,like,1.14323E+18,2,1,0
2712927931_1,486524,like,2712927931,1,1,0
1928720035,486524,like,1928720035,0,1,0
497798461,486524,like,497798461,0,1,0
9.10975E+17,486524,like,9.10975E+17,0,1,0
1.16821E+18,486524,like,1.16821E+18,0,1,0
1.35548E+18,486554,like,1.35548E+18,0,1,0
4685539747,486554,like,4685539747,0,1,0
395427111,486554,like,395427111,0,1,0
4698539024,486584,like,4698539024,0,1,0
1.29629E+18,486584,like,1.29629E+18,0,1,0
109980626,486584,like,109980626,0,1,0
7.00497E+17,486584,like,7.00497E+17,0,1,0
350016249_1,486615,like,350016249,1,1,0
1.55539E+18,486615,like,1.55539E+18,0,1,0
1.05344E+18,486615,like,1.05344E+18,0,1,0
966386359,486615,like,966386359,0,1,0
228257882,486645,like,228257882,0,1,0
940056733,486645,like,940056733,0,1,0
7.11737E+17,486645,like,7.11737E+17,0,1,0
1.4103E+18,486676,like,1.4103E+18,0,1,0
1.21799E+18,486676,like,1.21799E+18,0,1,0
1.27296E+18,486676,like,1.27296E+18,0,1,0
118522710_1,486676,like,118522710,1,2,0
1527067435,486676,like,1527067435,0,1,0
3389276649,486706,like,3389276649,0,2,0
9.50587E+17,486736,like,9.50587E+17,0,1,0
155308621,486736,like,155308621,0,2,0
1.33604E+18,486736,like,1.33604E+18,0,1,0
3243218181,486736,like,3243218181,0,1,0
1.4404E+18,486736,like,1.4404E+18,0,1,0
1.44371E+18,486767,like,1.44371E+18,0,1,0
15830643,486767,like,15830643,0,1,0
2255796481,486767,like,2255796481,0,1,0
789198716,486767,like,789198716,0,1,0
1.03836E+18,486767,like,1.03836E+18,0,1,0
4315933099_1,486767,like,4315933099,1,1,0
1.63397E+18,486767,like,1.63397E+18,0,1,0
1.53822E+18,486767,like,1.53822E+18,0,1,0
33775112,486767,like,33775112,0,1,0
870944978,486767,like,870944978,0,2,0
2931433519,486797,like,2931433519,0,1,0
1.63918E+18,486797,like,1.63918E+18,0,1,0
377530169,486797,like,377530169,0,1,0
2950631898,486797,like,2950631898,0,1,0
1.34602E+18,486827,like,1.34602E+18,0,1,0
367505669_1,486858,like,367505669,1,1,0
384032141,486888,like,384032141,0,1,0
1.48053E+18,486888,like,1.48053E+18,0,2,0
3102173545,486918,like,3102173545,0,1,0
1.28153E+18,486918,like,1.28153E+18,0,1,0
1161297351576838149_1,486918,like,1.1613E+18,1,1,0
9.06639E+17,486918,like,9.06639E+17,0,1,0
9.24436E+17,486949,like,9.24436E+17,0,1,0
8.02711E+17,486949,like,8.02711E+17,0,2,0
3141191714,486949,like,3141191714,0,1,0
3239573693,486949,like,3239573693,0,1,0
1954443775,486949,like,1954443775,0,1,0
2471326692,486979,like,2471326692,0,1,0
1.2001E+18,486979,like,1.2001E+18,0,2,0
2871251068_1,486979,like,2871251068,1,1,0
9.10923E+17,486979,like,9.10923E+17,0,1,0
88864199,486979,like,88864199,0,1,0
140593526_1,487009,like,140593526,1,1,0
3229192585,487040,like,3229192585,0,1,0
2851733931_1,487040,like,2851733931,1,1,0
9.02852E+17,487070,like,9.02852E+17,0,2,0
1.29088E+18,487070,like,1.29088E+18,0,1,1
7.53254E+17,487070,like,7.53254E+17,0,1,0
8.7647E+17,487070,like,8.7647E+17,0,2,0
1159226905247342594_1,487101,like,1.15923E+18,1,1,0
2799476165,487101,like,2799476165,0,1,0
3049232118,487131,like,3049232118,0,1,0
9.64242E+17,487131,like,9.64242E+17,0,1,0
1.05068E+18,487192,like,1.05068E+18,0,1,0
7.79678E+17,487252,like,7.79678E+17,0,1,1
1.15234E+18,487252,like,1.15234E+18,0,1,0
1.04035E+18,487252,like,1.04035E+18,0,1,0
1021657694271418368_1,487252,like,1.02166E+18,1,1,0
1.38672E+18,487283,like,1.38672E+18,0,1,0
7.52366E+17,487313,like,7.52366E+17,0,1,0
9.71786E+17,487344,like,9.71786E+17,0,1,0
1.15966E+18,487344,like,1.15966E+18,0,1,0
1488861858,487374,like,1488861858,0,2,0
1.32515E+18,487374,like,1.32515E+18,0,1,0
560368075,487405,like,560368075,0,2,0
1.16418E+18,487435,like,1.16418E+18,0,1,0
4391796503_1,487435,like,4391796503,1,1,0
9.83749E+17,487465,like,9.83749E+17,0,1,0
1.06945E+18,487526,like,1.06945E+18,0,1,0
1.43302E+18,487557,like,1.43302E+18,0,1,0
2480417996_1,487648,like,2480417996,1,1,0
1.21577E+18,487678,like,1.21577E+18,0,1,0
1042560522292326400_1,487678,like,1.04256E+18,1,1,0
7.25396E+17,487708,like,7.25396E+17,0,1,0
1.49061E+18,487708,like,1.49061E+18,0,1,0
1.01092E+18,487708,like,1.01092E+18,0,1,0
1.4282E+18,487769,like,1.4282E+18,0,1,0
3348681707,487800,like,3348681707,0,2,0
1.46923E+18,487800,like,1.46923E+18,0,1,0
7.8273E+17,487800,like,7.8273E+17,0,1,0
636780297,487830,like,636780297,0,1,0
2904777564,487891,like,2904777564,0,1,0
8.99856E+17,487891,like,8.99856E+17,0,1,0
1.34575E+18,487891,like,1.34575E+18,0,1,0
8.32027E+17,487921,like,8.32027E+17,0,1,0
1.16741E+18,487921,like,1.16741E+18,0,1,0
1974935720,487951,like,1974935720,0,1,0
7.33252E+17,488043,like,7.33252E+17,0,1,0
1.28708E+18,488103,like,1.28708E+18,0,1,0
8.83053E+17,488164,like,8.83053E+17,0,1,0
2375714551,488194,like,2375714551,0,1,0
1.29587E+18,488194,like,1.29587E+18,0,1,0
2523132660,488194,like,2523132660,0,1,0
7.93454E+17,488225,like,7.93454E+17,0,1,0
3096675116,488225,like,3096675116,0,1,0
1334275065664430082_1,488316,like,1.33428E+18,1,1,0
1.38065E+18,488346,like,1.38065E+18,0,1,0
1.02031E+18,488437,like,1.02031E+18,0,1,0
1.3027E+18,488468,like,1.3027E+18,0,1,0
1975243392,488498,like,1975243392,0,1,0
7.68153E+17,488529,like,7.68153E+17,0,1,0
8.0508E+17,488650,like,8.0508E+17,0,1,0
1.20553E+18,488680,like,1.20553E+18,0,1,0
1.17489E+18,488711,like,1.17489E+18,0,1,0
1.30084E+18,488711,like,1.30084E+18,0,1,0
1.1323E+18,488771,like,1.1323E+18,0,1,0
3244660558,488802,like,3244660558,0,1,0
1.28641E+18,488802,like,1.28641E+18,0,1,0
1.18009E+18,488954,like,1.18009E+18,0,1,0
324531580,488984,like,324531580,0,1,0
9.31092E+17,489014,like,9.31092E+17,0,1,0
3963020908,489045,like,3963020908,0,1,0
2558218745,489075,like,2558218745,0,1,0
1.20595E+18,489075,like,1.20595E+18,0,1,0
1.0305E+18,489227,like,1.0305E+18,0,1,0
1.20414E+18,489257,like,1.20414E+18,0,1,0
170409591_1,489318,like,170409591,1,1,0
1.13939E+18,489318,like,1.13939E+18,0,1,1
1.28026E+18,489318,like,1.28026E+18,0,1,0
